GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED,Scenario,Token
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController.FurnitureModelStepState.new PropertyChangeListener() {...},21,0,2,0,3,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},24,0,2,0,3,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,LabelController.LabelModificationUndoableEdit,50,0,0,0,16,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},113,0,16,0,19,0,10,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},22,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new CollectionListener() {...},43,0,3,0,8,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new UndoableEditListener() {...},41,0,2,0,9,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},22,0,2,0,5,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new CollectionListener() {...},18,0,4,0,5,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},15,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.RoomAreaOffsetState,124,0,0,0,27,0,8,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureCatalogController,298,0,26,0,72,0,26,0,13,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.RoomCreationState,125,0,6,0,28,0,11,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new PropertyChangeListener() {...},38,0,8,0,8,0,6,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new CollectionListener() {...},38,0,4,0,7,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new PropertyChangeListener() {...},50,0,8,0,11,0,6,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new CollectionListener() {...},31,0,4,0,6,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},64,0,0,0,9,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.SelectionState,656,0,122,0,118,0,67,0,6,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},59,0,0,0,9,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new SelectionListener() {...},45,0,8,0,10,0,6,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},181,0,4,0,18,0,6,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},77,0,0,0,9,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},44,0,2,0,7,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},44,0,2,0,7,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController.ModifiedPieceOfFurniture,153,0,4,0,37,0,5,0,3,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},59,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},69,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},64,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new PropertyChangeListener() {...},10,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new CollectionListener() {...},22,0,2,0,3,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},108,0,4,0,20,0,6,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},63,0,4,0,13,0,6,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new Comparator() {...},13,0,0,0,2,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},17,0,0,0,4,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},119,0,0,0,16,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},27,0,0,0,5,0,3,0,3,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,WizardController.new PropertyChangeListener() {...},41,0,6,0,8,0,6,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController,743,0,68,0,138,0,58,0,24,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},83,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},78,0,0,0,12,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},78,0,0,0,12,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},64,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},57,0,0,0,8,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},149,0,10,0,22,0,9,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},17,0,0,0,4,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},26,0,0,0,5,0,3,0,3,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},83,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController.RoomPaint,24,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.TexturesCatalogChangeListener,27,0,2,0,8,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.PieceOfFurnitureRotationState,252,0,12,0,47,0,16,0,10,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PhotoController.CameraChangeListener,25,0,2,0,8,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},118,0,6,0,15,0,7,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D,355,0,34,0,85,0,35,0,18,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new Callable() {...},17,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},75,0,2,0,12,0,5,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new ThreadedTaskController.ExceptionHandler() {...},38,0,4,0,8,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},70,0,2,0,10,0,5,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new Runnable() {...},23,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},103,0,2,0,17,0,5,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},62,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},78,0,0,0,12,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new AbstractUndoableEdit() {...},46,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new AbstractUndoableEdit() {...},67,0,4,0,14,0,6,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,LabelController,367,0,36,0,87,0,34,0,16,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController.ModifiedRoom,100,0,0,0,25,0,3,0,3,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new CollectionListener() {...},34,0,4,0,7,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.PointMagnetizedToClosestWallOrRoomPoint,151,0,16,0,29,0,14,0,6,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController.Property,54,0,0,0,2,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new PropertyChangeListener() {...},23,0,4,0,5,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new PropertyChangeListener() {...},90,0,24,0,19,0,14,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},59,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new SelectionListener() {...},18,0,2,0,5,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.RoomNameOffsetState,124,0,0,0,27,0,8,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},49,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},115,0,0,0,12,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},49,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.new AbstractUndoableEdit() {...},46,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PageSetupController.Property,14,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController.new URLStreamHandler() {...},15,0,0,0,2,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.DimensionLineCreationState,103,0,6,0,23,0,11,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ThreadedTaskController,70,0,8,0,17,0,9,0,5,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.WallDrawingState,1891,0,140,0,309,0,90,0,19,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D.CameraControllerState,10,0,0,0,8,0,8,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.DimensionLineResizeState,699,0,44,0,132,0,33,0,11,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController.FurnitureModificationUndoableEdit,138,0,0,0,34,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.LightPowerModificationState,174,0,0,0,34,0,9,0,9,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,CompassController.Property,84,0,0,0,2,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PageSetupController,106,0,4,0,29,0,10,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.AlignedPieceOfFurniture,60,0,6,0,16,0,8,0,5,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.RoomDrawingState,1549,0,118,0,248,0,78,0,18,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController.Step,44,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.PieceOfFurnitureHeightState,307,0,4,0,59,0,12,0,10,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,BackgroundImageWizardController.BackgroundImageUndoableEdit,78,0,6,0,21,0,7,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController.Property,164,0,0,0,3,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PhotoController.HomeEnvironmentChangeListener,38,0,6,0,10,0,5,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.CompassResizeState,224,0,0,0,38,0,9,0,9,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,WizardController.WizardControllerStepState,91,0,12,0,30,0,20,0,14,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},44,0,2,0,7,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},44,0,2,0,7,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},61,0,2,0,6,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},61,0,2,0,6,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,LevelController,391,0,42,0,104,0,44,0,23,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},58,0,2,0,6,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},58,0,2,0,6,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new FurnitureController.AlignmentAction() {...},12,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new Comparator() {...},51,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},60,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController.new AbstractUndoableEdit() {...},57,0,0,0,10,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController.ModifiedLight,17,0,0,0,6,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,CompassController,382,0,20,0,97,0,34,0,24,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,BackgroundImageWizardController.ImageChoiceStepState.new PropertyChangeListener() {...},21,0,2,0,3,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController.FurnitureModelStepState,39,0,2,0,10,0,5,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,WizardController.Property,74,0,0,0,2,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController.PieceOfFurnitureImportationUndoableEdit,60,0,0,0,16,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PhotoController.Property,84,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.ResizedPieceOfFurniture,270,0,20,0,60,0,18,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController.FurnitureShininess,34,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController.new PropertyChangeListener() {...},11,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,LevelController.Property,64,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.WallCreationState,90,0,4,0,22,0,10,0,8,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.PanningState,167,0,14,0,36,0,17,0,10,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,FurnitureController,2175,0,156,0,399,0,135,0,57,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ImportedTextureWizardController.ImportedTextureWizardStepState,24,0,0,0,6,0,4,0,4,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.PieceOfFurnitureResizeState,495,0,20,0,81,0,20,0,10,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,VideoController.Property,84,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.LabelRotationState,173,0,6,0,34,0,12,0,9,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},26,0,4,0,5,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},18,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},16,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},17,0,0,0,4,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new PropertyChangeListener() {...},21,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new UndoableEditSupport() {...},16,0,4,0,5,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new Runnable() {...},32,0,0,0,5,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new SelectionListener() {...},10,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController.new SelectionListener() {...},10,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D.ObserverCameraState.new CollectionListener() {...},33,0,4,0,7,0,4,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController.1.new URLConnection() {...},18,0,0,0,4,0,3,0,3,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D.ObserverCameraState.new PropertyChangeListener() {...},16,0,2,0,4,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,Home3DAttributesController.Property,64,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController,926,0,126,0,235,0,94,0,31,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ObserverCameraController,434,0,34,0,106,0,41,0,24,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController.Property,104,0,0,0,2,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeView.SaveAnswer,34,0,0,0,1,0,1,0,1,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PhotoController.HomeCameraChangeListener,38,0,2,0,10,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.CameraElevationState,215,0,8,0,35,0,13,0,9,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},20,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},20,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},26,0,2,0,5,0,3,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.3.new Runnable() {...},12,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.StandaloneBasicService,149,0,10,0,30,0,10,0,5,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D,803,0,96,0,189,0,70,0,22,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3DJavaWebStartBootstrap,93,0,6,0,22,0,5,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Executor() {...},9,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario2,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario2,2000
